"","Nama.Produk","Nama.Prosesor","Nama.GPU","Harga","Gambar","Berat","Kipas","Backlight.Keyboard","Volume","Lebar","Ketinggian","Ketebalan","Ukuran.Layar","Resolusi","Kerapatan.Piksel","Jenis.Layar","Layar.Sentuh","Anti.Pantul","RAM","Kecepatan.RAM","Penyimpanan.Flash","Penyimpanan.Internal","Kecepatan.CPU","Thread.CPU","SSD.NVME","HDMI","USB.Daya","Adaptor.Magsafe","Suara.Stereo","Konektor.Suara.3,5mm","Dolby.Atmos","Stylus","Pemindai.Sidikjari","Jumlah.Mikrofon","Pengenal.Wajah.3D"
"1","Acer Predator Helios 16 PH16-71-948L 16""","Intel Core i9-13900HX 2.2GHz","Nvidia GeForce RTX 4080 Laptop ",0.853989705676776,"https://images.versus.io/objects/acer-predator-helios-16-ph16-71-948l-16-intel-core-i9-13900hx-2-2ghz-nvidia-geforce-rtx-4080-laptop-32gb-ram-1tb-ssd.front.master.1695913859265.jpg",0.955511445027436,0,1,7.8620864123311,35.8,5.2820450584977,0.955511445027436,2.25388553391693,"2560 x 1600px",1.65564225297093,"LCD, LED-backlit",0,0,3.46573590279973,8.63052187672324,1,6.93147180559945,"8 x 2.2GHz & 16 x 1.6GHz",3.46573590279973,1,1,1,0,1,0,0,0,0,1,0
"2","Lenovo Legion Pro 7i 16"" WQXGA","Intel Core i9-13900HX 2.2GHz","Nvidia GeForce RTX 4080 Laptop ",0.915490411703386,"https://images.versus.io/objects/lenovo-legion-pro-7i-16-wqxga-intel-core-i9-13900hx-2-2ghz-nvidia-geforce-rtx-4080-laptop-32gb-ram-1tb-ssd-1tb-ssd.front.master.1676294458542.jpg",1.02961941718116,0,1,7.77386914566126,36.3,5.11859355682789,0.916290731874155,2.25388553391693,"2560 x 1600px",1.65564225297093,"LCD, IPS",0,1,3.46573590279973,8.63052187672324,1,6.93147180559945,"8 x 2.2GHz & 16 x 1.6GHz",3.46573590279973,1,1,1,0,1,1,0,0,0,2,0
"3","Dell G15 5510 15.6""","Intel Core i5-10500H 2.5GHz","Nvidia GeForce GTX 1650 Laptop ",0.0525924501191706,"https://images.versus.io/objects/dell-g15-5510-15-6-intel-core-i5-10500h-2-5ghz-nvidia-geforce-gtx-1650-laptop-8gb-ram-256gb-ssd.front.master.1637311957531.jpg",0.89199803930511,0,1,7.72773465003747,35.72,5.22302594288024,0.845868267577609,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.07944154167984,7.98378106897745,1,5.54517744447956,"6 x 2.5GHz",2.484906649788,0,1,1,0,1,1,0,0,0,2,0
"4","Asus ROG Zephyrus Duo 16 (2023) 16"" QHD Plus","AMD Ryzen 9 7945HX 2.5GHz","Nvidia GeForce RTX 4080 Laptop ",1.24703229378638,"https://images.versus.io/objects/asus-rog-zephyrus-duo-16-2023-16-qhd-plus-amd-ryzen-9-7945hx-2-5ghz-nvidia-geforce-rtx-4080-laptop-64gb-ram-2tb-ssd-2tb-ssd.front.master.1690456926033.jpg",0.982078472412158,0,1,7.54360697748519,35.5,5.15751878329105,0.693147180559945,2.25388553391693,"2560 x 1600px",1.65564225297093,"Mini-LED",0,1,4.15888308335967,8.47637119689598,1,7.6246189861594,"16 x 2.5GHz",3.46573590279973,1,1,1,0,1,1,1,0,0,3,0
"5","Lenovo IdeaPad Slim 3 Gen 6 15.6""","AMD Ryzen 5 5500U 2.1GHz","Integrated",-0.59783700075562,"https://images.versus.io/objects/lenovo-ideapad-slim-3-gen-6-15-6-amd-ryzen-5-5500u-2-1ghz-8gb-ram-512gb-ssd.front.master.1682607321187.jpg",0.53062825106217,0,1,7.88513095023975,35.5,4.94974746830583,0.641853886172395,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit",0,1,2.07944154167984,8.07090608878782,1,6.23832462503951,"6 x 2.1GHz",2.484906649788,1,1,0,0,1,1,0,0,0,2,0
"6","Dell Alienware X17 R1","Intel Core i7-11800H 2.3GHz","Nvidia GeForce RTX 3070 Laptop ",1.09827889976687,"https://images.versus.io/objects/dell-alienware-x17-r1-intel-core-i7-11800h-2-3ghz-nvidia-geforce-rtx-3070-laptop-32gb-ram-512gb-ssd.front.master.1624554397387.jpg",1.16315080980568,0,1,7.82357109810308,39.92,5.47265931700485,0.73716406597672,1.33341666406266,"1920 x 1080px",1.57777944725274,"LED-backlit, LCD",0,1,2.77258872223978,8.07090608878782,1,6.23832462503951,"8 x 2.3GHz",2.77258872223978,0,1,1,0,1,1,0,0,0,2,0
"7","Lenovo IdeaPad 330 15.6""","Intel Pentium Silver N5000 1.1GHz","Integrated",-1.20731170559145,"https://images.versus.io/objects/lenovo-ideapad-330-15-6-intel-pentium-silver-n5000-1-1ghz-4gb-ram-1tb-hdd.front.master.1576684641045.jpg",0.78845736036427,0,0,7.71895790253666,37.8,5.09901951359278,0.828551817566148,2.46900789792176,"1366 x 768px",1.5271796258079,"LED-backlit, LCD",0,1,1.38629436111989,7.78322401633604,0,6.90775527898214,"4 x 1.1GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,2,0
"8","Lenovo ThinkPad P1 15.6"" UHD","Intel Xeon E-2176M 2.7GHz","Integrated",0.641853886172395,"https://images.versus.io/objects/lenovo-thinkpad-p1-15-6-uhd-intel-xeon-e-2176m-2-7ghz-32gb-ram-1tb-ssd.front.master.1579992060629.jpg",0.53062825106217,0,1,7.39979739197625,36.18,4.95681349255749,0.609765571620894,2.46900789792176,"3840 x 2160px",1.73022214150089,"IPS, LCD, LED-backlit",1,1,3.46573590279973,7.88833450073865,1,6.90775527898214,"6 x 2.7GHz",2.484906649788,0,1,0,0,1,1,0,0,1,2,0
"9","Lenovo ThinkPad P1 15.6"" UHD","Intel Core i7-8850H 2.6GHz","Integrated",-0.390084006069862,"https://images.versus.io/objects/lenovo-thinkpad-p1-15-6-uhd-intel-core-i7-8850h-2-6ghz-16gb-ram-512gb-ssd.front.master.1579991224283.jpg",0.53062825106217,0,1,7.39979739197625,36.18,4.95681349255749,0.609765571620894,2.46900789792176,"3840 x 2160px",1.73022214150089,"IPS, LCD, LED-backlit",1,1,2.77258872223978,7.88833450073865,1,6.23832462503951,"6 x 2.6GHz",2.484906649788,0,1,1,0,1,1,0,0,1,2,0
"10","Lenovo Yoga C930 13.9""","Intel Core i5-8250U 1.6GHz","Integrated",-0.82098055206983,"https://images.versus.io/objects/lenovo-yoga-c930-13-9-intel-core-i5-8250u-1-6ghz-8gb-ram-256gb-ssd.front.master.1576684641045.jpg",0.322083499169113,1,1,6.95897392058324,32.02,4.76130234284696,0.371563556432483,3.22707297717297,"1920 x 1080px",1.62187920421241,"IPS, LCD, LED-backlit",1,0,2.07944154167984,7.78322401633604,1,5.54517744447956,"4 x 1.6GHz",2.07944154167984,0,0,1,0,1,1,0,1,1,2,0
"11","Lenovo Yoga C630 13.3""","Qualcomm Snapdragon 850","Integrated",-0.479650006297541,"https://images.versus.io/objects/lenovo-yoga-c630-13-3-qualcomm-snapdragon-850-8gb-ram-256gb-ssd.front.master.1576684641045.jpg",0.182321556793955,1,1,6.72129677681765,30.68,4.6518813398452,0.22314355131421,3.45514109697419,"1920 x 1080px",1.63158832825324,"IPS, LCD, LED-backlit",1,0,2.07944154167984,7.53155238140729,1,5.54517744447956,"8 x 2.96GHz",2.07944154167984,0,0,1,0,1,1,0,1,1,2,0
"12","Asus ZenBook Pro UX501 15.6""","Intel Core i7-4720HQ 2.6GHz","Integrated",-0.00100050033358353,"https://images.versus.io/objects/asus-zenbook-pro-ux501-15-6-intel-core-i7-4720hq-2-6ghz-16gb-512gb.front.master.1576684641045.jpg",0.819779831493311,0,1,7.6402496070099,38.3,5.04975246918104,0.756121979721334,2.46900789792176,"3840 x 2160px",1.73022214150089,"LED-backlit, LCD",1,0,2.77258872223978,7.37775890822787,1,6.23832462503951,"4 x 2.6GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"13","Lenovo ThinkPad P52S 15.6""","Intel Core i7-8550U 1.8GHz","Integrated",-0.52932909533055,"https://images.versus.io/objects/lenovo-thinkpad-p52s-15-6-intel-core-i7-8550u-1-8ghz-32gb-ram-1tb-ssd.front.master.1576684641045.jpg",0.667829372575655,0,1,7.52016029897506,36.58,5.02792203599061,0.690644050341827,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.07944154167984,7.78322401633604,1,5.54517744447956,"4 x 1.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,2,0
"14","Lenovo ThinkPad P52S 15.6""","Intel Core i7-8550U 1.8GHz","Integrated",0.832909122935104,"https://images.versus.io/objects/lenovo-thinkpad-p52s-15-6-intel-core-i7-8550u-1-8ghz-32gb-ram-1tb-ssd.front.master.1576684641045.jpg",0.667829372575655,0,1,7.52016029897506,36.58,5.02792203599061,0.690644050341827,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,3.46573590279973,7.78322401633604,1,6.90775527898214,"4 x 1.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,2,0
"15","Dell Ali A16 A49 M17 R3 (2020) 17.3""","Intel Core i9-10980HK 2.4GHz","Integrated",0.587230954968396,"https://images.versus.io/objects/dell-alienware-m17-r3-2020-17-3-intel-core-i9-10980hk-2-4ghz-32gb-ram-4tb-ssd-512gb-ssd.front.master.1590505465520.jpg",1.08856195281461,0,1,7.88132688386448,39.98,5.42494239600754,0.810930216216329,1.33341666406266,"3840 x 2160px",1.71222255149704,"LED-backlit, LCD",0,0,3.46573590279973,7.98378106897745,1,8.29404964010203,"8 x 2.4GHz",2.77258872223978,0,1,1,0,1,1,0,0,0,1,0
"16","Acer Spin 3 15.6""","Intel Core i7-7500U 2.7GHz","Integrated",-0.798507696217772,"https://images.versus.io/objects/acer-spin-3-15-6-intel-core-i7-7500u-2-7ghz-8gb-1tb-hdd-128gb-ssd.front.master.1576684641045.jpg",0.765467842139571,0,1,7.67977371209916,38.15,5.00999001995014,0.815364813284195,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",1,1,2.07944154167984,7.66528471847135,1,7.028201432058,"2 x 2.7GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"17","Acer Aspire 5 15.6""","Intel Core i5-7200U 2.5GHz","Integrated",-0.823255865906966,"https://images.versus.io/objects/acer-aspire-5-15-6-intel-core-i5-7200u-2-5ghz-12gb-1tb-hdd-128gb-ssd.front.master.1576684641045.jpg",0.78845736036427,0,0,7.68083593048027,38.15,5.12737749731771,0.770108221696074,2.46900789792176,"1366 x 768px",1.5271796258079,"IPS, LCD, LED-backlit",0,1,2.484906649788,7.66528471847135,0,7.028201432058,"2 x 2.5GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"18","Toshiba Tecra X40-D-10H 14""","Intel Core i7-7500U 2.7GHz","Integrated",0.246860077931526,"https://images.versus.io/objects/toshiba-tecra-x40-d-10h-14-intel-core-i7-7500u-2-7ghz-16gb-512gb-ssd.front.master.1576684641045.jpg",0.22314355131421,0,1,7.15797922401336,33.2,4.78434948556227,0.524728528934982,3.18747549010185,"1920 x 1080px",1.62062427222695,"LED-backlit, LCD",1,1,2.77258872223978,7.66528471847135,1,6.23832462503951,"2 x 2.7GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,2,0
"19","Xiaomi Mi Notebook Pro 15.6""","Intel Core i7-8550U 1.8GHz","Integrated",-0.432322562278047,"https://images.versus.io/objects/xiaomi-mi-notebook-pro-15-6-intel-core-i7-8550u-1-8ghz-16gb-256gb-ssd.front.master.1576684641045.jpg",0.667829372575655,0,1,7.24214177051999,36.07,4.93558507170123,0.46373401623214,2.46900789792176,"1920 x 1080px",1.59913701799709,"LED-backlit, LCD",0,0,2.77258872223978,7.78322401633604,1,5.54517744447956,"4 x 1.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,1,0
"20","Acer Nitro 5 15.6""","Intel Core i7-7700HQ 2.8GHz","Integrated",-0.22314355131421,"https://images.versus.io/objects/acer-nitro-5-15-6-intel-core-i7-7700hq-2-8ghz-16gb-1tb-hdd-128gb-ssd.front.master.1576684641045.jpg",0.993251773010283,0,1,7.93029001612221,39,5.15751878329105,0.985816794522765,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.77258872223978,7.78322401633604,1,7.028201432058,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"22","Lenovo Yoga 520 Convertible 14""","Intel Core i5-7200U","Integrated",-0.332679438382517,"https://images.versus.io/objects/lenovo-yoga-520-convertible-14-intel-core-i5-7200u-8gb-1tb.front.master.1576684641045.jpg",0.53062825106217,0,1,7.34164132538165,33,4.84767985741633,0.688134638736401,3.18747549010185,"1920 x 1080px",1.62062427222695,"IPS, LCD, LED-backlit",1,0,2.07944154167984,7.66528471847135,0,6.90775527898214,"2 x 2.5GHz",1.38629436111989,0,1,1,0,1,1,0,1,1,1,0
"23","Acer Spin 5 15""","Intel Core i7-8550U","Integrated",-0.427710717055484,"https://images.versus.io/objects/acer-spin-5-15-intel-core-i7-8550u-16gb-512gb-ssd.front.master.1576684641045.jpg",0.693147180559945,0,0,7.24532905154695,35.7,5,0.582215619852664,2.76043474836845,"1080 x 1920px",1.62062427222695,"IPS, LCD, LED-backlit",1,0,2.77258872223978,7.78322401633604,1,6.23832462503951,"4 x 1.8GHz",2.07944154167984,0,1,1,0,1,1,0,1,0,1,0
"24","HP EliteBook 1040 G3 14""","Intel Core i5-6200U 2.3GHz","Integrated",-1.9241486572738,"https://images.versus.io/objects/hp-elitebook-1040-g3-14-intel-core-i5-6200u-2-3ghz-8gb-128gb-ssd-touch.front.master.1576684641045.jpg",0.357674444271816,0,1,7.17301764757836,33.71,4.84148737476408,0.500775287912489,3.18747549010185,"1920 x 1080px",1.62062427222695,"LED-backlit, LCD",1,1,2.07944154167984,7.66528471847135,1,4.85203026391962,"2 x 2.3GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,2,0
"25","Microsoft Surface Book 2 15""","Intel Core i7-8650U","Integrated",-0.105360515657826,"https://images.versus.io/objects/microsoft-surface-book-2-15-intel-core-i7-8650u-16gb-1tb.front.master.1576684641045.jpg",0.425267735404344,0,1,7.5909243433029,34.3,5.00999001995014,0.832909122935104,2.76043474836845,"3240 x 2160px",1.71572069625467,"IPS, LCD, LED-backlit",1,0,2.77258872223978,7.78322401633604,1,6.90775527898214,"4 x 1.9GHz",2.07944154167984,0,0,0,0,1,1,0,0,0,2,0
"27","Acer Nitro 5 15.6""","Intel Core i5-7300HQ 2.5GHz","Integrated",-0.289016295464918,"https://images.versus.io/objects/acer-nitro-5-15-6-intel-core-i5-7300hq-2-5ghz-8gb-1tb-hdd.front.master.1576684641045.jpg",0.993251773010283,0,1,7.93029001612221,39,5.15751878329105,0.985816794522765,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.07944154167984,7.78322401633604,0,6.90775527898214,"4 x 2.5GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,1,0
"28","Lenovo ThinkPad P70 17.3""","Intel Core i7 6700HQ 2.6GHz","Integrated",0.667316420525424,"https://images.versus.io/objects/lenovo-thinkpad-p70-17-3-intel-core-i7-6700hq-2-6ghz-8gb-256gb.front.master.1576684641045.jpg",1.23256026117785,0,1,7.98277920348644,41.66,5.26212884676915,0.932164081030445,1.33341666406266,"1920 x 1080px",1.57777944725274,"IPS, LCD, LED-backlit",0,1,2.07944154167984,7.66528471847135,1,5.54517744447956,"4 x 2.6GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"29","Panasonic Toughbook 20 10.1""","Intel Core m5-6Y57 1.1GHz","Integrated",-0.570929547835696,"https://images.versus.io/objects/panasonic-toughbook-20-10-1-intel-core-m5-6y57-1-1ghz-8gb-128gb.front.master.1576684641045.jpg",0.570979546585738,0,1,7.64442783662862,27.18,4.82597140480546,1.19392246847243,4.47950890165429,"1920 x 1200px",1.68855330755176,"IPS, LCD",1,1,2.07944154167984,7.37775890822787,1,4.85203026391962,"2 x 1.1GHz",1.38629436111989,0,1,1,0,1,1,0,1,0,2,0
"30","Acer Aspire 5 15.6""","AMD Ryzen 3 3350U 2.1GHz","Integrated",-1.10866262452161,"https://images.versus.io/objects/acer-aspire-5-15-6-amd-ryzen-3-3350u-2-1ghz-4gb-ram-128gb-ssd.front.master.1629306327999.jpg",0.587786664902119,0,1,7.40501712926748,36.32,5.01497756724793,0.587786664902119,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,1.38629436111989,7.78322401633604,1,4.85203026391962,"4 x 2.1GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,1,0
"31","Dell XPS 13 Developer Edition 13.3""","Intel Core i7 6560U 2.2GHz","Integrated",0.182321556793955,"https://images.versus.io/objects/dell-xps-13-developer-edition-13-3-intel-core-i7-6560u-2-2ghz-8gb-256gb.front.master.1576684641045.jpg",0.198850858745165,0,1,6.23782254589386,30.43,4.47437146423942,-0.174353387144778,3.45514109697419,"3200 x 1800px",1.72640298978127,"IPS, LCD",1,0,2.07944154167984,7.53155238140729,1,5.54517744447956,"2 x 2.2GHz",1.38629436111989,0,0,1,0,1,1,0,0,0,2,0
"32","HP ProBook 450 G4 15.6""","Intel Core i5 7200U 2.5GHz","Integrated",-0.106472244510517,"https://images.versus.io/objects/hp-probook-450-g4-15-6-intel-core-i5-7200u-2-5ghz-4gb-500gb.front.master.1576684641045.jpg",0.712949807856125,0,1,7.80402410352,38.2,5.12737749731771,0.89199803930511,2.46900789792176,"1366 x 768px",1.5271796258079,"LED-backlit, LCD",0,1,1.38629436111989,7.66528471847135,0,6.21460809842219,"2 x 2.5GHz",2.07944154167984,0,1,1,0,1,1,0,0,1,1,0
"34","Lenovo ThinkPad T460s 14""","Intel Core i5 6300U 2.4GHz","Integrated",-1.73727128394399,"https://images.versus.io/objects/lenovo-thinkpad-t460s-14-intel-core-i5-6300u-2-4ghz-8gb-128gb.front.master.1576684641045.jpg",0.307484699747961,0,0,7.35338488550736,33.1,4.76235235991626,0.732367893713227,3.18747549010185,"2560 x 1440px",1.62062427222695,"IPS, LCD",1,1,2.07944154167984,7.66528471847135,1,4.85203026391962,"2 x 2.4GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,4,0
"35","HP Envy m7-n109dx 17.3""","Intel Core i7 6500U 2.5GHz","Integrated",0.206200830583898,"https://images.versus.io/objects/hp-envy-m7-n109dx-17-3-intel-core-i7-6500u-2-5ghz-16gb-1tb.front.master.1576684641045.jpg",1.15057202759882,0,1,8.18385328392598,41.5,5.30282943342514,1.12167756159911,1.33341666406266,"1920 x 1080px",1.57777944725274,"IPS, LCD, LED-backlit",1,1,2.77258872223978,7.37775890822787,0,6.90775527898214,"2 x 2.5GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,2,0
"37","Dell XPS 13 9365 13.3""","Intel Dore i5 7Y54 1.2GHz","Integrated",-0.0202027073175195,"https://images.versus.io/objects/dell-xps-13-9365-13-3-intel-dore-i5-7y54-1-2ghz-8gb-256gb.front.master.1576684641045.jpg",0.198850858745165,0,1,6.19089515579845,30.43,4.45084261685358,-0.210721031315653,3.45514109697419,"1920 x 1080px",1.63040563993356,"IPS, LCD",1,0,2.07944154167984,7.53155238140729,1,5.54517744447956,"2 x 1.2GHz",1.38629436111989,0,0,1,0,1,1,0,1,1,2,0
"38","Lenovo ThinkPad T440P 14""","Intel Core i5-4300M 2.6GHz","Integrated",-1.14256417619729,"https://images.versus.io/objects/lenovo-thinkpad-t440p-14-intel-core-i5-4300m-2-6ghz-4gb-320gb.front.master.1576684641045.jpg",0.756121979721334,0,1,7.66049737492218,33.48,4.78434948556227,1.01884732019925,3.18747549010185,"1366 x 768px",1.54958815810917,"LED-backlit, LCD",0,1,1.38629436111989,7.37775890822787,1,5.76832099579377,"2 x 2.6GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,2,0
"39","Dell XPS 13 9365 13.3""","Intel Core i7 7Y75 1.3GHz","Integrated",-1.09362474715707,"https://images.versus.io/objects/dell-xps-13-9365-13-3-intel-core-i7-7y75-1-3ghz-8gb-256gb.front.master.1576684641045.jpg",0.198850858745165,0,1,6.19089515579845,30.43,4.45084261685358,-0.210721031315653,3.45514109697419,"1920 x 1080px",1.63040563993356,"IPS, LCD",1,0,2.07944154167984,7.53155238140729,1,5.54517744447956,"2 x 1.3GHz",1.38629436111989,0,0,1,0,1,1,0,1,1,2,0
"40","Toshiba Satellite Radius 15 P55W 15.6""","Intel Core i7-5500U 2.4GHz","Integrated",-1.8773173575897,"https://images.versus.io/objects/toshiba-satellite-radius-15-p55w-15-6-intel-core-i7-5500u-2-4ghz-12gb-512gb.front.master.1576684641045.jpg",0.810930216216329,0,1,7.52552837851838,37.85,4.9376107582514,0.698134722070984,2.46900789792176,"3840 x 2160px",1.73022214150089,"IPS, LCD, LED-backlit",1,0,2.484906649788,7.37775890822787,1,6.23832462503951,"2 x 2.4GHz",1.38629436111989,0,1,1,0,1,1,0,0,0,2,0
"41","Acer Aspire Switch 12S SW7-272 12.5""","Intel Core m3-6Y30 0.9GHz","Integrated",-1.22417551164346,"https://images.versus.io/objects/acer-aspire-switch-12s-sw7-272-12-5-intel-core-m3-6y30-0-9ghz-4gb-128gb.front.master.1576684641045.jpg",0.336472236621213,0,1,7.01830600218002,31.34,4.53872228716409,0.548121408509688,3.73764631820615,"1920 x 1080px",1.64296630020017,"IPS, LCD, LED-backlit",1,0,1.38629436111989,7.37775890822787,1,4.85203026391962,"2 x 0.9GHz",1.38629436111989,0,1,1,0,1,1,0,1,1,2,0
"42","Dell XPS 13 9365 13.3""","Intel Core i7 7Y75 1.3GHz","Integrated",-1.51412773262978,"https://images.versus.io/objects/dell-xps-13-9365-13-3-intel-core-i7-7y75-1-3ghz-16gb-256gb.front.master.1576684641045.jpg",0.198850858745165,0,1,6.19089515579845,30.43,4.45084261685358,-0.210721031315653,3.45514109697419,"1920 x 1080px",1.63040563993356,"IPS, LCD",1,0,2.77258872223978,7.53155238140729,1,5.54517744447956,"2 x 1.3GHz",0.693147180559945,0,0,1,0,1,1,0,1,1,3,0
"44","HP EliteBook 1040 G3 14.1""","Intel Core i7-6600U 2.6GHz","Integrated",-0.869884359059999,"https://images.versus.io/objects/hp-elitebook-1040-g3-14-1-intel-core-i7-6600u-2-6ghz-16gb-512gb.front.master.1576684641045.jpg",0.357674444271816,0,1,7.17301764757836,33.71,4.84148737476408,0.500775287912489,3.14737986267943,"2560 x 1440px",1.67476451289956,"LED-backlit, LCD",0,1,2.77258872223978,7.66528471847135,1,6.23832462503951,"2 x 2.6GHz",1.38629436111989,0,1,1,0,1,1,0,0,1,2,0
"45","Dell Alienware (13) 13.3""","Intel Core i7 7700HQ 2.8GHz","Integrated",0.206200830583898,"https://images.versus.io/objects/dell-alienware-13-13-3-intel-core-i7-7700hq-2-8ghz-32gb-1tb.front.master.1576684641045.jpg",0.966983846189673,0,1,7.58297929494886,33.02,5.18844870842914,0.792992515529661,3.45514109697419,"2560 x 1440px",1.68521817271399,"LCD",1,1,3.46573590279973,7.78322401633604,1,6.90775527898214,"4 x 2.8GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"46","Lenovo ThinkPad P53 15.6"" FHD","Intel Xeon E-2276M 2.8GHz","Integrated",-0.569161200778954,"https://images.versus.io/objects/lenovo-thinkpad-p53-15-6-fhd-intel-xeon-e-2276m-2-8ghz-32gb-ram-1tb-ssd.front.master.1576684641045.jpg",0.916290731874155,0,1,7.75484297442909,37.74,5.02294734194974,0.896088024556636,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,3.46573590279973,7.88833450073865,1,6.90775527898214,"6 x 2.8GHz",2.484906649788,0,1,1,0,1,1,0,0,1,2,0
"48","Lenovo ThinkPad X1 Yoga 14""","Intel Core i7-6600U 2.6GHz","Integrated",-0.3147107448397,"https://images.versus.io/objects/lenovo-thinkpad-x1-yoga-14-intel-core-i7-6600u-2-6ghz-16gb-1tb.front.master.1576684641045.jpg",0.2390169004705,0,0,7.15505510396076,33.3,4.78434948556227,0.518793793415168,3.18747549010185,"2560 x 1440px",1.67566268329654,"LCD",1,0,2.77258872223978,7.53155238140729,1,6.90775527898214,"2 x 2.6GHz",1.38629436111989,0,1,1,0,1,1,0,1,1,2,0
"49","Asus ZenBook Pro UX501JW 15.6""","Intel Core i7-4720HQ 2.6GHz","Integrated",-0.0576291128366364,"https://images.versus.io/objects/asus-zenbook-pro-ux501jw-15-6-intel-core-i7-4720hq-2-6ghz-16gb-512gb.front.master.1576684641045.jpg",0.819779831493311,0,1,7.58955330078519,38.35,5.03984126734166,0.708035793053696,2.46900789792176,"3840 x 2160px",1.73022214150089,"IPS, LCD, LED-backlit",1,0,2.77258872223978,7.37775890822787,1,6.23832462503951,"4 x 2.6GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"50","Acer Aspire R13 13.3""","Intel Core i7-4510U 2GHz","Integrated",-0.427710717055484,"https://images.versus.io/objects/acer-aspire-r13-13-3-intel-core-i7-4510u-2ghz-8gb-512gb.front.master.1576684641045.jpg",0.405465108108164,0,1,7.25173710506401,34.29,4.80728613668877,0.576613364303994,3.45514109697419,"2560 x 1440px",1.68605865521564,"LED-backlit, LCD",1,1,2.07944154167984,7.37775890822787,1,6.23832462503951,"2 x 2GHz",1.38629436111989,0,1,1,0,1,1,0,1,0,2,0
"51","Toshiba Satellite P50t 15.6""","Intel Core i7-4720HQ 2.6GHz","Integrated",-0.512493680866688,"https://images.versus.io/objects/toshiba-satellite-p50t-15-6-intel-core-i7-4720hq-2-6ghz-16gb-1tb.front.master.1576684641045.jpg",0.819779831493311,0,1,7.83934951264103,37.59,4.9376107582514,1.01884732019925,2.46900789792176,"3840 x 2160px",1.73022214150089,"LED-backlit, LCD",1,0,2.77258872223978,7.37775890822787,1,6.90775527898214,"4 x 2.6GHz",2.07944154167984,0,1,1,0,1,1,0,0,0,1,0
"52","Lenovo ThinkPad P53 15.6"" FHD","Intel Core i7-9850H 2.6GHz","Integrated",0.587230954968396,"https://images.versus.io/objects/lenovo-thinkpad-p53-15-6-fhd-intel-core-i7-9850h-2-6ghz-16gb-ram-512gb-ssd.front.master.1576684641045.jpg",0.916290731874155,0,1,7.75484297442909,37.74,5.02294734194974,0.896088024556636,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.77258872223978,7.88833450073865,1,6.23832462503951,"6 x 2.6GHz",2.484906649788,0,1,1,0,1,1,0,0,1,2,1
"54","Lenovo ThinkPad P53 15.6"" FHD","Intel Core i9-9880H 2.3GHz","Integrated",-0.569161200778954,"https://images.versus.io/objects/lenovo-thinkpad-p53-15-6-fhd-intel-core-i9-9880h-2-3ghz-8gb-ram-256gb-ssd.front.master.1576684641045.jpg",0.916290731874155,0,1,7.75484297442909,37.74,5.02294734194974,0.896088024556636,2.46900789792176,"1920 x 1080px",1.59913701799709,"IPS, LCD, LED-backlit",0,1,2.07944154167984,7.88833450073865,1,5.54517744447956,"8 x 2.3GHz",2.77258872223978,0,1,1,0,1,1,0,0,1,2,0
